ID,Name,Full Name,Type 1,Type 2,Fast Move,Charge Move
394,Sandslash,Sandslash (Alolan Sandslash),Ice,Steel,Powder Snow,Bulldoze
395,Sandslash,Sandslash (Alolan Sandslash),Ice,Steel,Powder Snow,Gyro Ball
406,Nidorina,Nidorina,Poison,Steel,Bite,Dig
407,Nidorina,Nidorina,Poison,Steel,Bite,Poison Fang
408,Nidorina,Nidorina,Poison,Steel,Bite,Sludge Bomb
409,Nidorina,Nidorina,Poison,Steel,Bite,Frustration
410,Nidorina,Nidorina,Poison,Steel,Bite,Return
411,Nidorina,Nidorina,Poison,Steel,Poison Sting,Dig
412,Nidorina,Nidorina,Poison,Steel,Poison Sting,Poison Fang
413,Nidorina,Nidorina,Poison,Steel,Poison Sting,Sludge Bomb
414,Nidorina,Nidorina,Poison,Steel,Poison Sting,Frustration
415,Nidorina,Nidorina,Poison,Steel,Poison Sting,Return
416,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Earthquake
417,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Stone Edge
418,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Poison Fang
419,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Sludge Wave
420,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Earth Power
421,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Frustration
422,Nidoqueen,Nidoqueen,Poison,Ground,Bite,Return
423,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Earthquake
424,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Stone Edge
425,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Poison Fang
426,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Sludge Wave
427,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Earth Power
428,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Frustration
429,Nidoqueen,Nidoqueen,Poison,Ground,Poison Jab,Return
440,Nidorino,Nidorino,Poison,Ground,Poison Jab,Dig
441,Nidorino,Nidorino,Poison,Ground,Poison Jab,Sludge Bomb
442,Nidorino,Nidorino,Poison,Ground,Poison Jab,Horn Attack
443,Nidorino,Nidorino,Poison,Ground,Poison Jab,Frustration
444,Nidorino,Nidorino,Poison,Ground,Poison Jab,Return
445,Nidorino,Nidorino,Poison,Ground,Poison Sting,Dig
446,Nidorino,Nidorino,Poison,Ground,Poison Sting,Sludge Bomb
447,Nidorino,Nidorino,Poison,Ground,Poison Sting,Horn Attack
448,Nidorino,Nidorino,Poison,Ground,Poison Sting,Frustration
449,Nidorino,Nidorino,Poison,Ground,Poison Sting,Return
450,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Megahorn
451,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Earthquake
452,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Sludge Wave
453,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Sand Tomb
454,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Earth Power
455,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Frustration
456,Nidoking,Nidoking,Poison,Ground,Fury Cutter,Return
457,Nidoking,Nidoking,Poison,Ground,Poison Jab,Megahorn
458,Nidoking,Nidoking,Poison,Ground,Poison Jab,Earthquake
459,Nidoking,Nidoking,Poison,Ground,Poison Jab,Sludge Wave
460,Nidoking,Nidoking,Poison,Ground,Poison Jab,Sand Tomb
461,Nidoking,Nidoking,Poison,Ground,Poison Jab,Earth Power
462,Nidoking,Nidoking,Poison,Ground,Poison Jab,Frustration
463,Nidoking,Nidoking,Poison,Ground,Poison Jab,Return
464,Nidoking,Nidoking,Poison,Ground,Iron Tail,Megahorn
465,Nidoking,Nidoking,Poison,Ground,Iron Tail,Earthquake
466,Nidoking,Nidoking,Poison,Ground,Iron Tail,Sludge Wave
467,Nidoking,Nidoking,Poison,Ground,Iron Tail,Sand Tomb
468,Nidoking,Nidoking,Poison,Ground,Iron Tail,Earth Power
469,Nidoking,Nidoking,Poison,Ground,Iron Tail,Frustration
470,Nidoking,Nidoking,Poison,Ground,Iron Tail,Return
471,Clefairy,Clefairy,Fairy,Ground,Pound,Disarming Voice
472,Clefairy,Clefairy,Fairy,Ground,Pound,Moonblast
473,Clefairy,Clefairy,Fairy,Ground,Pound,Body Slam
474,Clefairy,Clefairy,Fairy,Ground,Zen Headbutt,Disarming Voice
475,Clefairy,Clefairy,Fairy,Ground,Zen Headbutt,Moonblast
476,Clefairy,Clefairy,Fairy,Ground,Zen Headbutt,Body Slam
477,Clefable,Clefable,Fairy,Ground,Pound,Dazzling Gleam
478,Clefable,Clefable,Fairy,Ground,Pound,Moonblast
479,Clefable,Clefable,Fairy,Ground,Pound,Psychic
480,Clefable,Clefable,Fairy,Ground,Pound,Meteor Mash
481,Clefable,Clefable,Fairy,Ground,Zen Headbutt,Dazzling Gleam
482,Clefable,Clefable,Fairy,Ground,Zen Headbutt,Moonblast
483,Clefable,Clefable,Fairy,Ground,Zen Headbutt,Psychic
484,Clefable,Clefable,Fairy,Ground,Zen Headbutt,Meteor Mash
485,Clefable,Clefable,Fairy,Ground,Charge Beam,Dazzling Gleam
486,Clefable,Clefable,Fairy,Ground,Charge Beam,Moonblast
487,Clefable,Clefable,Fairy,Ground,Charge Beam,Psychic
488,Clefable,Clefable,Fairy,Ground,Charge Beam,Meteor Mash
489,Clefable,Clefable,Fairy,Ground,Charm,Dazzling Gleam
490,Clefable,Clefable,Fairy,Ground,Charm,Moonblast
491,Clefable,Clefable,Fairy,Ground,Charm,Psychic
492,Clefable,Clefable,Fairy,Ground,Charm,Meteor Mash
493,Vulpix,Vulpix,Fire,Ground,Ember,Flamethrower
494,Vulpix,Vulpix,Fire,Ground,Ember,Flame Charge
495,Vulpix,Vulpix,Fire,Ground,Ember,Body Slam
496,Vulpix,Vulpix,Fire,Ground,Ember,Weather Ball - Fire
497,Vulpix,Vulpix,Fire,Ground,Ember,Frustration
498,Vulpix,Vulpix,Fire,Ground,Ember,Return
499,Vulpix,Vulpix,Fire,Ground,Quick Attack,Flamethrower
500,Vulpix,Vulpix,Fire,Ground,Quick Attack,Flame Charge
501,Vulpix,Vulpix,Fire,Ground,Quick Attack,Body Slam
502,Vulpix,Vulpix,Fire,Ground,Quick Attack,Weather Ball - Fire
503,Vulpix,Vulpix,Fire,Ground,Quick Attack,Frustration
504,Vulpix,Vulpix,Fire,Ground,Quick Attack,Return
505,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Zen Headbutt,Dark Pulse
506,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Zen Headbutt,Ice Beam
507,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Zen Headbutt,Blizzard
508,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Zen Headbutt,Weather Ball - Ice
509,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Powder Snow,Dark Pulse
510,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Powder Snow,Ice Beam
511,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Powder Snow,Blizzard
512,Vulpix,Vulpix (Alolan Vulpix),Ice,Ground,Powder Snow,Weather Ball - Ice
513,Ninetales,Ninetales,Fire,Ground,Ember,Flamethrower
514,Ninetales,Ninetales,Fire,Ground,Ember,Heat Wave
515,Ninetales,Ninetales,Fire,Ground,Ember,Psyshock
516,Ninetales,Ninetales,Fire,Ground,Ember,Fire Blast
517,Ninetales,Ninetales,Fire,Ground,Ember,Solar Beam
518,Ninetales,Ninetales,Fire,Ground,Ember,Overheat
519,Ninetales,Ninetales,Fire,Ground,Ember,Weather Ball - Fire
520,Ninetales,Ninetales,Fire,Ground,Ember,Frustration
521,Ninetales,Ninetales,Fire,Ground,Ember,Return
522,Ninetales,Ninetales,Fire,Ground,Feint Attack,Flamethrower
523,Ninetales,Ninetales,Fire,Ground,Feint Attack,Heat Wave
524,Ninetales,Ninetales,Fire,Ground,Feint Attack,Psyshock
525,Ninetales,Ninetales,Fire,Ground,Feint Attack,Fire Blast
526,Ninetales,Ninetales,Fire,Ground,Feint Attack,Solar Beam
527,Ninetales,Ninetales,Fire,Ground,Feint Attack,Overheat
528,Ninetales,Ninetales,Fire,Ground,Feint Attack,Weather Ball - Fire
529,Ninetales,Ninetales,Fire,Ground,Feint Attack,Frustration
530,Ninetales,Ninetales,Fire,Ground,Feint Attack,Return
531,Ninetales,Ninetales,Fire,Ground,Fire Spin,Flamethrower
532,Ninetales,Ninetales,Fire,Ground,Fire Spin,Heat Wave
533,Ninetales,Ninetales,Fire,Ground,Fire Spin,Psyshock
534,Ninetales,Ninetales,Fire,Ground,Fire Spin,Fire Blast
535,Ninetales,Ninetales,Fire,Ground,Fire Spin,Solar Beam
536,Ninetales,Ninetales,Fire,Ground,Fire Spin,Overheat
537,Ninetales,Ninetales,Fire,Ground,Fire Spin,Weather Ball - Fire
538,Ninetales,Ninetales,Fire,Ground,Fire Spin,Frustration
539,Ninetales,Ninetales,Fire,Ground,Fire Spin,Return
540,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Feint Attack,Ice Beam
541,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Feint Attack,Blizzard
542,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Feint Attack,Psyshock
543,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Feint Attack,Dazzling Gleam
544,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Feint Attack,Weather Ball - Ice
545,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Powder Snow,Ice Beam
546,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Powder Snow,Blizzard
547,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Powder Snow,Psyshock
548,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Powder Snow,Dazzling Gleam
549,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Powder Snow,Weather Ball - Ice
550,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Charm,Ice Beam
551,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Charm,Blizzard
552,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Charm,Psyshock
553,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Charm,Dazzling Gleam
554,Ninetales,Ninetales (Alolan Ninetales),Ice,Fairy,Charm,Weather Ball - Ice
555,Jigglypuff,Jigglypuff,Normal,Fairy,Pound,Disarming Voice
556,Jigglypuff,Jigglypuff,Normal,Fairy,Pound,Dazzling Gleam
557,Jigglypuff,Jigglypuff,Normal,Fairy,Pound,Play Rough
558,Jigglypuff,Jigglypuff,Normal,Fairy,Pound,Body Slam
559,Jigglypuff,Jigglypuff,Normal,Fairy,Pound,Gyro Ball
560,Jigglypuff,Jigglypuff,Normal,Fairy,Feint Attack,Disarming Voice
561,Jigglypuff,Jigglypuff,Normal,Fairy,Feint Attack,Dazzling Gleam
562,Jigglypuff,Jigglypuff,Normal,Fairy,Feint Attack,Play Rough
563,Jigglypuff,Jigglypuff,Normal,Fairy,Feint Attack,Body Slam
564,Jigglypuff,Jigglypuff,Normal,Fairy,Feint Attack,Gyro Ball
565,Wigglytuff,Wigglytuff,Normal,Fairy,Pound,Hyper Beam
566,Wigglytuff,Wigglytuff,Normal,Fairy,Pound,Ice Beam
567,Wigglytuff,Wigglytuff,Normal,Fairy,Pound,Dazzling Gleam
568,Wigglytuff,Wigglytuff,Normal,Fairy,Pound,Play Rough
569,Wigglytuff,Wigglytuff,Normal,Fairy,Feint Attack,Hyper Beam
570,Wigglytuff,Wigglytuff,Normal,Fairy,Feint Attack,Ice Beam
571,Wigglytuff,Wigglytuff,Normal,Fairy,Feint Attack,Dazzling Gleam
572,Wigglytuff,Wigglytuff,Normal,Fairy,Feint Attack,Play Rough
573,Wigglytuff,Wigglytuff,Normal,Fairy,Charm,Hyper Beam
574,Wigglytuff,Wigglytuff,Normal,Fairy,Charm,Ice Beam
575,Wigglytuff,Wigglytuff,Normal,Fairy,Charm,Dazzling Gleam
576,Wigglytuff,Wigglytuff,Normal,Fairy,Charm,Play Rough
577,Zubat,Zubat,Poison,Flying,Bite,Poison Fang
578,Zubat,Zubat,Poison,Flying,Bite,Sludge Bomb
579,Zubat,Zubat,Poison,Flying,Bite,Air Cutter
580,Zubat,Zubat,Poison,Flying,Bite,Swift
581,Zubat,Zubat,Poison,Flying,Bite,Frustration
582,Zubat,Zubat,Poison,Flying,Bite,Return
583,Zubat,Zubat,Poison,Flying,Quick Attack,Poison Fang
584,Zubat,Zubat,Poison,Flying,Quick Attack,Sludge Bomb
585,Zubat,Zubat,Poison,Flying,Quick Attack,Air Cutter
586,Zubat,Zubat,Poison,Flying,Quick Attack,Swift
587,Zubat,Zubat,Poison,Flying,Quick Attack,Frustration
588,Zubat,Zubat,Poison,Flying,Quick Attack,Return
589,Golbat,Golbat,Poison,Flying,Bite,Poison Fang
590,Golbat,Golbat,Poison,Flying,Bite,Ominous Wind
591,Golbat,Golbat,Poison,Flying,Bite,Shadow Ball
592,Golbat,Golbat,Poison,Flying,Bite,Air Cutter
593,Golbat,Golbat,Poison,Flying,Bite,Frustration
594,Golbat,Golbat,Poison,Flying,Bite,Return
595,Golbat,Golbat,Poison,Flying,Wing Attack,Poison Fang
596,Golbat,Golbat,Poison,Flying,Wing Attack,Ominous Wind
597,Golbat,Golbat,Poison,Flying,Wing Attack,Shadow Ball
598,Golbat,Golbat,Poison,Flying,Wing Attack,Air Cutter
599,Golbat,Golbat,Poison,Flying,Wing Attack,Frustration
600,Golbat,Golbat,Poison,Flying,Wing Attack,Return
601,Oddish,Oddish,Grass,Poison,Razor Leaf,Seed Bomb
602,Oddish,Oddish,Grass,Poison,Razor Leaf,Moonblast
603,Oddish,Oddish,Grass,Poison,Razor Leaf,Sludge Bomb
604,Oddish,Oddish,Grass,Poison,Razor Leaf,Frustration
605,Oddish,Oddish,Grass,Poison,Razor Leaf,Return
606,Oddish,Oddish,Grass,Poison,Acid,Seed Bomb
607,Oddish,Oddish,Grass,Poison,Acid,Moonblast
608,Oddish,Oddish,Grass,Poison,Acid,Sludge Bomb
609,Oddish,Oddish,Grass,Poison,Acid,Frustration
610,Oddish,Oddish,Grass,Poison,Acid,Return
611,Gloom,Gloom,Grass,Poison,Razor Leaf,Petal Blizzard
612,Gloom,Gloom,Grass,Poison,Razor Leaf,Moonblast
613,Gloom,Gloom,Grass,Poison,Razor Leaf,Sludge Bomb
614,Gloom,Gloom,Grass,Poison,Razor Leaf,Frustration
615,Gloom,Gloom,Grass,Poison,Razor Leaf,Return
616,Gloom,Gloom,Grass,Poison,Acid,Petal Blizzard
617,Gloom,Gloom,Grass,Poison,Acid,Moonblast
618,Gloom,Gloom,Grass,Poison,Acid,Sludge Bomb
619,Gloom,Gloom,Grass,Poison,Acid,Frustration
620,Gloom,Gloom,Grass,Poison,Acid,Return
621,Vileplume,Vileplume,Grass,Poison,Razor Leaf,Petal Blizzard
622,Vileplume,Vileplume,Grass,Poison,Razor Leaf,Moonblast
623,Vileplume,Vileplume,Grass,Poison,Razor Leaf,Sludge Bomb
624,Vileplume,Vileplume,Grass,Poison,Razor Leaf,Solar Beam
625,Vileplume,Vileplume,Grass,Poison,Razor Leaf,Frustration
626,Vileplume,Vileplume,Grass,Poison,Razor Leaf,Return
627,Vileplume,Vileplume,Grass,Poison,Acid,Petal Blizzard
628,Vileplume,Vileplume,Grass,Poison,Acid,Moonblast
629,Vileplume,Vileplume,Grass,Poison,Acid,Sludge Bomb
630,Vileplume,Vileplume,Grass,Poison,Acid,Solar Beam
631,Vileplume,Vileplume,Grass,Poison,Acid,Frustration
632,Vileplume,Vileplume,Grass,Poison,Acid,Return
633,Paras,Paras,Bug,Grass,Bug Bite,Seed Bomb
634,Paras,Paras,Bug,Grass,Bug Bite,Cross Poison
635,Paras,Paras,Bug,Grass,Bug Bite,X-Scissor
636,Paras,Paras,Bug,Grass,Scratch,Seed Bomb
637,Paras,Paras,Bug,Grass,Scratch,Cross Poison
638,Paras,Paras,Bug,Grass,Scratch,X-Scissor
639,Parasect,Parasect,Bug,Grass,Fury Cutter,Cross Poison
640,Parasect,Parasect,Bug,Grass,Fury Cutter,X-Scissor
641,Parasect,Parasect,Bug,Grass,Fury Cutter,Solar Beam
642,Parasect,Parasect,Bug,Grass,Bug Bite,Cross Poison
643,Parasect,Parasect,Bug,Grass,Bug Bite,X-Scissor
644,Parasect,Parasect,Bug,Grass,Bug Bite,Solar Beam
645,Parasect,Parasect,Bug,Grass,Struggle Bug,Cross Poison
646,Parasect,Parasect,Bug,Grass,Struggle Bug,X-Scissor
647,Parasect,Parasect,Bug,Grass,Struggle Bug,Solar Beam
648,Venonat,Venonat,Bug,Poison,Bug Bite,Psybeam
649,Venonat,Venonat,Bug,Poison,Bug Bite,Poison Fang
650,Venonat,Venonat,Bug,Poison,Bug Bite,Signal Beam
651,Venonat,Venonat,Bug,Poison,Bug Bite,Frustration
652,Venonat,Venonat,Bug,Poison,Bug Bite,Return
653,Venonat,Venonat,Bug,Poison,Confusion,Psybeam
654,Venonat,Venonat,Bug,Poison,Confusion,Poison Fang
655,Venonat,Venonat,Bug,Poison,Confusion,Signal Beam
656,Venonat,Venonat,Bug,Poison,Confusion,Frustration
657,Venonat,Venonat,Bug,Poison,Confusion,Return
658,Venomoth,Venomoth,Bug,Poison,Bug Bite,Bug Buzz
659,Venomoth,Venomoth,Bug,Poison,Bug Bite,Poison Fang
660,Venomoth,Venomoth,Bug,Poison,Bug Bite,Psychic
661,Venomoth,Venomoth,Bug,Poison,Bug Bite,Silver Wind
662,Venomoth,Venomoth,Bug,Poison,Bug Bite,Frustration
663,Venomoth,Venomoth,Bug,Poison,Bug Bite,Return
664,Venomoth,Venomoth,Bug,Poison,Confusion,Bug Buzz
665,Venomoth,Venomoth,Bug,Poison,Confusion,Poison Fang
666,Venomoth,Venomoth,Bug,Poison,Confusion,Psychic
667,Venomoth,Venomoth,Bug,Poison,Confusion,Silver Wind
668,Venomoth,Venomoth,Bug,Poison,Confusion,Frustration
669,Venomoth,Venomoth,Bug,Poison,Confusion,Return
670,Venomoth,Venomoth,Bug,Poison,Infestation,Bug Buzz
671,Venomoth,Venomoth,Bug,Poison,Infestation,Poison Fang
672,Venomoth,Venomoth,Bug,Poison,Infestation,Psychic
673,Venomoth,Venomoth,Bug,Poison,Infestation,Silver Wind
674,Venomoth,Venomoth,Bug,Poison,Infestation,Frustration
675,Venomoth,Venomoth,Bug,Poison,Infestation,Return
676,Diglett,Diglett,Ground,Poison,Scratch,Dig
677,Diglett,Diglett,Ground,Poison,Scratch,Rock Tomb
678,Diglett,Diglett,Ground,Poison,Scratch,Mud Bomb
679,Diglett,Diglett,Ground,Poison,Scratch,Frustration
680,Diglett,Diglett,Ground,Poison,Scratch,Return
681,Diglett,Diglett,Ground,Poison,Mud-Slap,Dig
682,Diglett,Diglett,Ground,Poison,Mud-Slap,Rock Tomb
683,Diglett,Diglett,Ground,Poison,Mud-Slap,Mud Bomb
684,Diglett,Diglett,Ground,Poison,Mud-Slap,Frustration
685,Diglett,Diglett,Ground,Poison,Mud-Slap,Return
686,Diglett,Diglett (Alolan Diglett),Ground,Steel,Metal Claw,Dig
687,Diglett,Diglett (Alolan Diglett),Ground,Steel,Metal Claw,Rock Tomb
688,Diglett,Diglett (Alolan Diglett),Ground,Steel,Metal Claw,Mud Bomb
689,Diglett,Diglett (Alolan Diglett),Ground,Steel,Mud-Slap,Dig
690,Diglett,Diglett (Alolan Diglett),Ground,Steel,Mud-Slap,Rock Tomb
691,Diglett,Diglett (Alolan Diglett),Ground,Steel,Mud-Slap,Mud Bomb
692,Dugtrio,Dugtrio,Ground,Steel,Sucker Punch,Earthquake
693,Dugtrio,Dugtrio,Ground,Steel,Sucker Punch,Stone Edge
694,Dugtrio,Dugtrio,Ground,Steel,Sucker Punch,Mud Bomb
695,Dugtrio,Dugtrio,Ground,Steel,Sucker Punch,Frustration
696,Dugtrio,Dugtrio,Ground,Steel,Sucker Punch,Return
697,Dugtrio,Dugtrio,Ground,Steel,Mud-Slap,Earthquake
698,Dugtrio,Dugtrio,Ground,Steel,Mud-Slap,Stone Edge
699,Dugtrio,Dugtrio,Ground,Steel,Mud-Slap,Mud Bomb
700,Dugtrio,Dugtrio,Ground,Steel,Mud-Slap,Frustration
701,Dugtrio,Dugtrio,Ground,Steel,Mud-Slap,Return
702,Dugtrio,Dugtrio (Alolan Dugtrio),Ground,Steel,Metal Claw,Earthquake
703,Dugtrio,Dugtrio (Alolan Dugtrio),Ground,Steel,Metal Claw,Iron Head
704,Dugtrio,Dugtrio (Alolan Dugtrio),Ground,Steel,Metal Claw,Mud Bomb
705,Dugtrio,Dugtrio (Alolan Dugtrio),Ground,Steel,Mud-Slap,Earthquake
706,Dugtrio,Dugtrio (Alolan Dugtrio),Ground,Steel,Mud-Slap,Iron Head
707,Dugtrio,Dugtrio (Alolan Dugtrio),Ground,Steel,Mud-Slap,Mud Bomb
708,Meowth,Meowth,Normal,Steel,Bite,Dark Pulse
709,Meowth,Meowth,Normal,Steel,Bite,Night Slash
710,Meowth,Meowth,Normal,Steel,Bite,Body Slam
711,Meowth,Meowth,Normal,Steel,Bite,Foul Play
712,Meowth,Meowth,Normal,Steel,Bite,Frustration
713,Meowth,Meowth,Normal,Steel,Bite,Return
714,Meowth,Meowth,Normal,Steel,Scratch,Dark Pulse
715,Meowth,Meowth,Normal,Steel,Scratch,Night Slash
716,Meowth,Meowth,Normal,Steel,Scratch,Body Slam
717,Meowth,Meowth,Normal,Steel,Scratch,Foul Play
718,Meowth,Meowth,Normal,Steel,Scratch,Frustration
719,Meowth,Meowth,Normal,Steel,Scratch,Return
720,Meowth,Meowth (Alolan Meowth),Dark,Steel,Bite,Dark Pulse
721,Meowth,Meowth (Alolan Meowth),Dark,Steel,Bite,Night Slash
722,Meowth,Meowth (Alolan Meowth),Dark,Steel,Bite,Foul Play
723,Meowth,Meowth (Alolan Meowth),Dark,Steel,Scratch,Dark Pulse
724,Meowth,Meowth (Alolan Meowth),Dark,Steel,Scratch,Night Slash
725,Meowth,Meowth (Alolan Meowth),Dark,Steel,Scratch,Foul Play
726,Meowth,Meowth (Galarian Meowth),Steel,Steel,Scratch,Dig
727,Meowth,Meowth (Galarian Meowth),Steel,Steel,Scratch,Night Slash
728,Meowth,Meowth (Galarian Meowth),Steel,Steel,Scratch,Gyro Ball
729,Meowth,Meowth (Galarian Meowth),Steel,Steel,Metal Claw,Dig
730,Meowth,Meowth (Galarian Meowth),Steel,Steel,Metal Claw,Night Slash
731,Meowth,Meowth (Galarian Meowth),Steel,Steel,Metal Claw,Gyro Ball
732,Persian,Persian,Normal,Steel,Scratch,Night Slash
733,Persian,Persian,Normal,Steel,Scratch,Power Gem
734,Persian,Persian,Normal,Steel,Scratch,Play Rough
735,Persian,Persian,Normal,Steel,Scratch,Foul Play
736,Persian,Persian,Normal,Steel,Scratch,Frustration
737,Persian,Persian,Normal,Steel,Scratch,Return
738,Persian,Persian,Normal,Steel,Scratch,Payback
739,Persian,Persian,Normal,Steel,Feint Attack,Night Slash
740,Persian,Persian,Normal,Steel,Feint Attack,Power Gem
741,Persian,Persian,Normal,Steel,Feint Attack,Play Rough
742,Persian,Persian,Normal,Steel,Feint Attack,Foul Play
743,Persian,Persian,Normal,Steel,Feint Attack,Frustration
744,Persian,Persian,Normal,Steel,Feint Attack,Return
745,Persian,Persian,Normal,Steel,Feint Attack,Payback
746,Persian,Persian (Alolan Persian),Dark,Steel,Scratch,Dark Pulse
747,Persian,Persian (Alolan Persian),Dark,Steel,Scratch,Play Rough
748,Persian,Persian (Alolan Persian),Dark,Steel,Scratch,Foul Play
749,Persian,Persian (Alolan Persian),Dark,Steel,Scratch,Payback
750,Persian,Persian (Alolan Persian),Dark,Steel,Feint Attack,Dark Pulse
751,Persian,Persian (Alolan Persian),Dark,Steel,Feint Attack,Play Rough
752,Persian,Persian (Alolan Persian),Dark,Steel,Feint Attack,Foul Play
753,Persian,Persian (Alolan Persian),Dark,Steel,Feint Attack,Payback
754,Psyduck,Psyduck,Water,Steel,Water Gun,Cross Chop
755,Psyduck,Psyduck,Water,Steel,Water Gun,Psybeam
756,Psyduck,Psyduck,Water,Steel,Water Gun,Aqua Tail
757,Psyduck,Psyduck,Water,Steel,Water Gun,Frustration
758,Psyduck,Psyduck,Water,Steel,Water Gun,Return
759,Psyduck,Psyduck,Water,Steel,Zen Headbutt,Cross Chop
760,Psyduck,Psyduck,Water,Steel,Zen Headbutt,Psybeam
761,Psyduck,Psyduck,Water,Steel,Zen Headbutt,Aqua Tail
762,Psyduck,Psyduck,Water,Steel,Zen Headbutt,Frustration
763,Psyduck,Psyduck,Water,Steel,Zen Headbutt,Return
764,Golduck,Golduck,Water,Steel,Water Gun,Cross Chop
765,Golduck,Golduck,Water,Steel,Water Gun,Ice Beam
766,Golduck,Golduck,Water,Steel,Water Gun,Bubble Beam
767,Golduck,Golduck,Water,Steel,Water Gun,Hydro Pump
768,Golduck,Golduck,Water,Steel,Water Gun,Psychic
769,Golduck,Golduck,Water,Steel,Water Gun,Frustration
770,Golduck,Golduck,Water,Steel,Water Gun,Return
771,Golduck,Golduck,Water,Steel,Water Gun,Synchronoise
772,Golduck,Golduck,Water,Steel,Confusion,Cross Chop
773,Golduck,Golduck,Water,Steel,Confusion,Ice Beam
774,Golduck,Golduck,Water,Steel,Confusion,Bubble Beam
775,Golduck,Golduck,Water,Steel,Confusion,Hydro Pump
776,Golduck,Golduck,Water,Steel,Confusion,Psychic
777,Golduck,Golduck,Water,Steel,Confusion,Frustration
778,Golduck,Golduck,Water,Steel,Confusion,Return
779,Golduck,Golduck,Water,Steel,Confusion,Synchronoise
780,Mankey,Mankey,Fighting,Steel,Karate Chop,Cross Chop
781,Mankey,Mankey,Fighting,Steel,Karate Chop,Low Sweep
782,Mankey,Mankey,Fighting,Steel,Karate Chop,Brick Break
783,Mankey,Mankey,Fighting,Steel,Scratch,Cross Chop
784,Mankey,Mankey,Fighting,Steel,Scratch,Low Sweep
785,Mankey,Mankey,Fighting,Steel,Scratch,Brick Break
786,Primeape,Primeape,Fighting,Steel,Low Kick,Cross Chop
787,Primeape,Primeape,Fighting,Steel,Low Kick,Ice Punch
788,Primeape,Primeape,Fighting,Steel,Low Kick,Night Slash
789,Primeape,Primeape,Fighting,Steel,Low Kick,Low Sweep
790,Primeape,Primeape,Fighting,Steel,Low Kick,Close Combat
791,Primeape,Primeape,Fighting,Steel,Karate Chop,Cross Chop
792,Primeape,Primeape,Fighting,Steel,Karate Chop,Ice Punch
793,Primeape,Primeape,Fighting,Steel,Karate Chop,Night Slash
794,Primeape,Primeape,Fighting,Steel,Karate Chop,Low Sweep
795,Primeape,Primeape,Fighting,Steel,Karate Chop,Close Combat
796,Primeape,Primeape,Fighting,Steel,Counter,Cross Chop
797,Primeape,Primeape,Fighting,Steel,Counter,Ice Punch
798,Primeape,Primeape,Fighting,Steel,Counter,Night Slash
799,Primeape,Primeape,Fighting,Steel,Counter,Low Sweep
800,Primeape,Primeape,Fighting,Steel,Counter,Close Combat
801,Growlithe,Growlithe,Fire,Steel,Bite,Flame Wheel
802,Growlithe,Growlithe,Fire,Steel,Bite,Flamethrower
803,Growlithe,Growlithe,Fire,Steel,Bite,Body Slam
804,Growlithe,Growlithe,Fire,Steel,Bite,Frustration
805,Growlithe,Growlithe,Fire,Steel,Bite,Return
806,Growlithe,Growlithe,Fire,Steel,Ember,Flame Wheel
807,Growlithe,Growlithe,Fire,Steel,Ember,Flamethrower
808,Growlithe,Growlithe,Fire,Steel,Ember,Body Slam
